 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,HARRIS,115,BRIEF,
16,ORB,500,FREAK,8.898673,9.059072,
17,ORB,500,FREAK,11.030114,-0.206894,
18,ORB,500,FREAK,8.535568,2.742711,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,ORB,500,AKAZE, 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,ORB,500,SIFT,
1,ORB,500,SIFT,12.289100,nan,
2,ORB,500,SIFT,13.354725,2.840992,
3,ORB,500,SIFT,16.384452,nan,
4,ORB,500,SIFT,14.076445,nan,
5,ORB,500,SIFT,12.729945,nan,
6,ORB,500,SIFT,13.751074,nan,
7,ORB,500,SIFT,13.731432,nan,
8,ORB,500,SIFT,13.790126,nan,
9,ORB,500,SIFT,12.058994,0.580030,
10,ORB,500,SIFT,11.864185,nan,
11,ORB,500,SIFT,11.968197,1.582284,
12,ORB,500,SIFT,9.887113,nan,
13,ORB,500,SIFT,9.425037,-inf,
14,ORB,500,SIFT,9.302148,nan,
15,ORB,500,SIFT,8.321200,6.053689,
16,ORB,500,SIFT,8.898673,6.742844,
17,ORB,500,SIFT,11.030114,-inf,
18,ORB,500,SIFT,8.535568,nan,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,AKAZE,1513,BRIEF,
1,AKAZE,1541,BRIEF,12.289100,13.931924,
2,AKAZE,1529,BRIEF,13.354725,16.739349,
3,AKAZE,1561,BRIEF,16.384452,nan,
4,AKAZE,1545,BRIEF,14.076445,nan,
5,AKAZE,1526,BRIEF,12.729945,nan,
6,AKAZE,1566,BRIEF,13.751074,nan,
7,AKAZE,1529,BRIEF,13.731432,44.078295,
8,AKAZE,1547,BRIEF,13.790126,28.435970,
9,AKAZE,1572,BRIEF,12.058994,nan,
10,AKAZE,1567,BRIEF,11.864185,nan,
11,AKAZE,1538,BRIEF,11.968197,nan,
12,AKAZE,1513,BRIEF,9.887113,nan,
13,AKAZE,1538,BRIEF,9.425037,nan,
14,AKAZE,1555,BRIEF,9.302148,nan,
15,AKAZE,1544,BRIEF,8.321200,13.223835,
16,AKAZE,1563,BRIEF,8.898673,26.322510,
17,AKAZE,1561,BRIEF,11.030114,nan,
18,AKAZE,1569,BRIEF,8.535568,9.854639,

 
 image index,detector type, total # of keypoints, descriptor type, TTC Lidar, TTC Camera
0,AKAZE,1513,ORB,
1,AKAZE,1541,ORB,12.289100,nan,
2,AKAZE,1529,ORB,13.354725,nan,
3,AKAZE,1561,ORB,16.384452,nan,
4,AKAZE,1545,ORB,14.076445,17.488548,
